@relation 'epit.train-weka.filters.unsupervised.attribute.Remove-R13,56-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute 0.241ProtFP2.1+0.239KF2.1+0.233T1.1+0.233ST1.1+0.232VHSE3.1... numeric
@attribute -0.294Z1.1+0.258VHSE1.1+0.241MSWHIM2.1-0.236BLOSUM1.1+0.234ProtFP1.1... numeric
@attribute 0.287ProtFP3.1+0.274VHSE4.1+0.239BLOSUM7.1-0.239T3.1+0.236Z4.1... numeric
@attribute 0.292ProtFP6.1-0.248VHSE8.1+0.236BLOSUM6.1-0.232Z3.1-0.231F5.1... numeric
@attribute 0.331ProtFP4.1-0.282KF8.1-0.238BLOSUM8.1-0.231ST3.1-0.227MSWHIM1.1... numeric
@attribute -0.378ProtFP5.1-0.287KF3.1-0.235BLOSUM4.1-0.212KF1.1+0.205Z5.1... numeric
@attribute '-0.453ProtFP7.1+0.314KF6.1+0.29 BLOSUM10.1+0.264BLOSUM9.1+0.257ST7.1...' numeric
@attribute 0.455ProtFP8.1-0.394BLOSUM10.1+0.329BLOSUM9.1+0.317KF10.1-0.274KF6.1... numeric
@attribute -0.466KF10.1+0.319ProtFP8.1+0.304BLOSUM9.1-0.252ST7.1+0.235MSWHIM2.1... numeric
@attribute '0.373Z5.1-0.317ST4.1-0.264KF7.1-0.264ProtFP8.1+0.26 BLOSUM4.1...' numeric
@attribute -0.348BLOSUM10.1-0.28BLOSUM9.1-0.241ProtFP7.1+0.239T4.1+0.236KF5.1... numeric
@attribute -0.613KF5.1+0.315F1.1-0.273KF10.1+0.265KF7.1-0.211BLOSUM9.1... numeric
@attribute Class {Negative,Positive}

@data
4.334329,-12.606445,-2.68446,-6.022506,-3.590682,4.587204,2.208413,0.305975,-2.549571,0.646734,-1.365466,-1.720102,Negative
-7.868884,-4.898022,3.057475,0.810323,-0.282764,-1.652854,-0.687966,-0.938823,1.647867,-1.303039,-0.132308,0.597751,Positive
-3.330932,0.820488,1.566114,-0.869332,0.682197,0.914171,2.695571,1.001186,-0.366817,2.356407,-1.310651,0.366746,Positive
0.493657,3.200676,-0.07647,6.419031,0.437057,2.426678,-2.033547,-1.394155,0.107033,-1.008026,0.079738,0.884691,Positive
4.440816,-2.142986,5.655875,1.141607,-0.783583,-3.251384,-0.14237,0.657325,-1.435418,1.640571,-1.586682,1.526442,Negative
-0.021299,0.389028,-4.256741,-1.931308,2.135421,-2.22434,-1.912872,-0.624694,-0.574524,-1.307456,-1.826896,-1.217641,Positive
0.706051,2.481534,0.225979,0.479975,1.5262,3.200382,0.085794,0.650885,0.172741,0.152832,-1.405739,-0.255007,Positive
-1.696444,0.482313,-2.258079,-1.181492,0.207724,0.230673,-1.758237,-0.207526,-1.793418,0.986496,0.590502,-0.359616,Negative
2.995797,3.902388,1.811388,2.894945,-1.005798,0.512659,0.129551,0.581059,-0.878671,1.403392,-0.300556,0.885421,Negative
-0.702691,1.295577,4.854309,4.847192,2.635386,-0.01666,-2.027971,0.587493,-1.113695,-0.987512,1.062953,-1.636797,Positive
2.330522,5.207374,-0.935077,2.179211,0.385778,0.928907,1.23271,-0.66872,-1.612996,2.368902,-1.006558,0.54677,Negative
-3.993585,2.591128,-1.172647,-0.363159,2.07063,0.066493,-3.047841,-1.813394,-0.689989,0.302586,0.17956,-0.082213,Positive
-2.913076,0.877807,-0.310519,-1.747176,-2.099605,3.087737,-1.673998,-0.724036,-0.04266,0.134658,1.738824,1.198951,Positive
-2.44078,0.473489,-6.343741,-1.092644,3.078768,-3.030662,-0.343249,-0.233622,1.233368,-0.883954,0.315015,1.168189,Negative
5.606924,0.335568,2.340012,-1.487462,-3.192694,-3.504329,-1.03187,-0.061147,-1.299581,2.976162,-0.573561,-0.136482,Negative
2.536385,2.313084,-1.831987,-2.251653,0.538842,2.165796,-1.110061,-1.450685,-1.453073,0.385177,-0.288571,-0.15132,Negative
-5.148327,0.875141,-3.51932,2.576559,3.161244,-1.122321,-2.184601,-0.880246,-0.421608,0.538955,-0.233423,-1.122474,Positive
5.398222,0.246589,0.189373,2.436268,1.938574,-3.490663,0.180049,-0.768887,1.214695,-1.512078,-2.708521,1.711294,Negative
-5.372647,-5.718,0.747137,2.358143,-0.41028,0.85134,0.534692,1.411142,-0.605568,0.422254,-0.061861,1.118775,Positive
-2.554513,-1.621773,3.02601,1.961695,-4.908168,-3.68564,1.672547,-1.163546,-1.35775,-0.097258,0.527388,-0.264856,Positive
4.129764,-6.479666,-3.188441,-8.445965,-3.00226,3.513123,0.463937,1.695656,0.266594,-1.619335,-1.747889,-0.339226,Negative
-1.758614,2.159803,0.073062,1.118538,2.866035,-1.004769,-0.523074,1.559566,0.871567,0.156868,0.711235,0.79659,Positive
2.02738,1.271406,-2.325286,0.905223,-0.681578,1.325072,1.621163,0.406676,0.799767,1.944702,0.534241,0.327351,Negative
6.632075,2.090395,3.62454,5.930004,2.420868,-0.501359,-0.838216,-0.319169,-0.716956,1.063108,1.93341,0.86032,Negative
3.509334,3.726343,1.903743,4.642561,-3.39998,-1.062506,-3.303252,-0.433572,0.775017,1.231251,-0.542932,-1.581974,Negative
1.50032,-8.659586,4.875679,-2.931736,-1.901172,2.059733,-1.587767,1.34536,-2.141089,-1.663369,-0.252461,0.345729,Negative
-1.731847,-0.211032,-3.065942,1.45068,4.432145,-1.062554,2.573001,0.525326,1.523552,-0.193315,-2.258311,0.043791,Negative
0.142787,4.946267,-1.545991,2.540365,1.339031,3.057267,-0.090293,0.822832,0.821829,0.51805,0.855026,0.838053,Positive
-2.824491,-2.356801,0.945713,-2.983684,-0.464626,0.020134,-1.449311,-0.519248,1.028516,-0.38142,-0.250786,-1.446365,Negative
2.47289,4.453057,9.581418,-2.572027,-0.159606,-0.93283,-1.115863,0.626499,-2.15244,0.539631,-1.647026,0.53239,Positive
1.151223,-1.650697,2.591157,1.654232,-2.727013,-3.673092,-0.587533,0.735391,0.505557,0.60387,-0.509537,0.478615,Positive
6.32996,-1.055924,2.072777,0.308861,-2.170042,-2.468043,-2.203549,0.747158,2.639583,1.228317,-0.249089,-0.731742,Negative
0.459294,-0.267789,-1.662198,3.800134,-0.3846,5.0317,-0.114916,-1.340568,0.528928,0.596949,0.452791,1.106953,Negative
1.045787,4.726959,0.061302,-1.904715,-0.483387,-1.447553,1.511078,0.372091,-1.529316,0.232907,0.278125,-1.521292,Positive
2.871689,3.121206,0.787235,-0.443216,-2.429384,-1.772512,4.738433,-0.110685,-0.849378,0.594622,-0.357137,0.588872,Positive
0.296898,-2.149818,-3.238891,-4.069964,3.992371,-3.014576,-2.093895,-1.857688,0.973596,0.015376,1.341134,0.846527,Negative
5.114419,-2.330561,-0.118342,1.330582,-6.108441,2.652018,0.251526,0.072969,0.270781,0.282912,-2.778015,0.207747,Negative
5.287281,-2.537075,-2.509205,-1.594864,-0.165414,-1.625475,-1.175758,1.841677,-0.733414,-1.07859,0.703605,0.947582,Negative
9.923021,-9.729088,2.606695,-0.761227,1.22537,2.745927,-2.276406,-0.280739,-1.218047,0.236076,1.205932,-0.209357,Positive
-3.669297,-1.728352,0.205732,3.10749,-2.855829,1.786369,0.184619,-0.018814,0.050414,-0.800186,0.901351,-1.114463,Positive
-1.120737,-4.206267,-1.840109,-1.761417,-1.061141,-1.732146,-1.159293,-0.391774,-0.633859,2.972857,1.147705,-0.249603,Negative
1.313403,-6.181569,1.383825,0.419286,-0.443623,1.990577,-1.180113,-0.727738,-0.180123,-0.262985,1.97546,-0.873301,Positive
-0.551568,3.233984,-1.354685,1.17554,1.421929,0.249137,0.754233,0.820649,-0.340464,0.235092,1.429938,0.973792,Negative
-1.638258,-0.964505,1.228859,-3.145429,-1.927496,-1.946793,-1.411594,1.054157,-0.019364,-1.416698,0.271929,-0.171986,Positive
1.437388,-2.299516,1.151178,0.258547,1.565484,3.257502,0.895026,1.078783,-1.293639,2.52577,0.468042,-0.058783,Negative
-6.118604,0.482637,-3.83556,2.240486,0.764422,0.430494,0.813966,0.276957,0.033547,-1.711195,0.329045,0.500641,Positive
3.48293,0.337012,-0.854877,2.742365,1.842283,2.087453,-0.499438,0.97609,-1.110765,-0.677026,1.674701,-0.20623,Negative
-3.152185,-1.56896,-2.813752,-4.522353,0.051673,1.273167,-0.382451,1.214089,-0.443051,1.087595,0.100659,0.285288,Positive
3.639837,-4.080027,2.247204,0.07691,-1.275451,3.878267,1.868424,1.131362,-1.219191,1.000186,-1.03574,0.312828,Positive
0.239706,-3.860127,0.676936,1.774085,-1.494123,0.887578,-2.038684,-0.096082,-0.495247,0.020777,0.768724,-0.686471,Positive
1.606062,1.293884,-3.889095,2.541684,-0.354773,0.470305,-1.753585,-0.983055,-0.520969,-1.417545,-1.690952,0.791449,Negative
1.511983,-0.460829,1.33999,0.228774,1.503484,0.967779,1.714387,0.360414,1.44576,-0.943761,0.822637,0.090426,Negative
-3.688013,-1.310554,-5.464234,-1.038797,1.371719,0.08346,1.562019,2.101654,-0.914379,-1.253213,1.466893,0.32389,Positive
-1.490465,2.259141,-3.434168,3.415079,1.12267,2.019327,-1.523853,0.207309,-0.283499,-0.584138,0.575163,1.01246,Positive
1.977545,-0.912752,-3.598086,0.329397,0.47828,-1.347025,-1.50474,-0.515058,0.330855,-1.791403,-0.891856,0.827649,Positive
-2.358672,-2.589469,-1.766513,-0.536372,-0.300492,-2.174507,-0.224103,-2.740214,0.529629,3.629604,1.49962,0.638685,Negative
0.124468,-0.02789,0.327733,1.323852,1.014624,-3.268594,0.525542,0.99872,0.17056,2.583455,-0.836309,0.48814,Negative
-2.497595,3.524855,0.058369,-1.981145,1.475299,3.499548,-1.578477,1.087897,-0.603375,-0.785056,0.230452,1.117427,Positive
2.966201,0.575989,0.265872,0.12333,-1.668766,-0.530258,-3.389224,-0.183211,-0.580356,-0.205047,0.315003,-0.696931,Negative
-8.91289,5.289801,3.837206,-2.65384,0.091412,2.091629,-0.819573,-2.211338,-0.700633,-1.305899,-1.479211,-1.854721,Negative
1.016192,3.675952,1.315323,-6.205293,3.065943,0.585271,0.959555,-2.278305,3.388962,-0.590786,-0.201609,-0.296825,Negative
-7.853081,-2.548985,3.550454,6.404513,-2.949055,0.477638,-3.080244,-1.984045,0.629631,-0.815205,0.330493,-0.22667,Negative
1.070457,-2.206129,0.782026,2.685103,1.405578,0.38115,-1.626895,-0.574541,-0.783531,-0.644366,1.945772,-0.833409,Positive
4.074287,2.547279,-1.874397,-1.064582,-1.066485,0.550713,-0.509645,-1.004857,0.901222,-0.403606,1.14747,0.557602,Negative
3.179242,1.458781,3.643947,3.91368,1.885497,-2.046325,-0.484383,1.059782,0.246848,-0.095734,-2.283354,0.524795,Positive
0.011632,-1.389085,-0.865292,-1.447917,-0.301876,-0.612016,-0.858663,2.211409,-0.018091,-0.592241,-0.578991,-0.490777,Negative
0.773894,-4.288543,-2.97053,-2.180318,-0.162712,2.150158,0.549407,3.683926,-0.647489,0.251522,0.981333,0.037678,Positive
-0.61725,-0.274058,-3.171412,-1.743784,-0.775839,1.505179,-0.99291,-0.801194,0.196384,1.693985,0.804057,0.878421,Negative
2.85946,-0.77248,0.38389,2.484083,-1.019286,-0.701381,0.131254,0.884427,-0.115268,0.057227,0.30589,1.303161,Positive
-4.542753,-3.83253,-2.959054,-1.836644,4.205039,-4.488314,0.006548,-1.161999,0.698981,1.670018,0.374939,0.029851,Negative
3.781922,2.827195,3.969545,0.687303,2.23733,-3.853387,1.586052,-0.265392,-3.129817,-0.720337,0.161436,0.555029,Negative
3.501803,1.384802,1.731028,-5.395031,2.478513,1.158817,-0.564817,0.307528,-0.179254,-1.776523,-2.220027,1.430611,Negative
0.833441,0.667408,-3.638101,-0.303508,-1.00606,-0.077791,1.826417,1.974186,0.015786,-0.736554,1.335145,-0.095891,Positive
3.469984,1.087916,-1.139302,-1.754707,-0.893546,-1.437853,-1.436268,0.955728,0.052203,-1.089412,1.265035,-0.313007,Positive
-0.510998,-0.251862,2.921094,-6.222984,2.354653,1.23094,-0.145566,0.342812,-1.643891,1.700653,-0.150046,-0.83243,Positive
-8.411229,-3.847695,-1.614811,1.276756,-0.201855,-1.828157,-0.263828,-0.893893,-0.233498,-0.748999,-1.64324,-0.921189,Positive
-3.169946,-0.127802,0.839216,3.391124,-1.465006,-0.944471,0.882474,-0.742427,-1.100355,1.614528,-1.580431,-1.007762,Negative
0.171884,-8.816529,0.683401,-0.752217,0.090064,1.041854,2.171843,0.534335,-0.597124,0.342007,-1.096216,0.213902,Positive
1.994982,-0.083194,-2.760636,-0.916843,-1.546721,-3.968284,-1.424741,-1.127352,1.40768,0.595255,-1.942202,-1.1859,Positive
-3.755026,-4.016331,-2.304532,-0.411539,-1.330733,-0.62919,-0.651255,-1.073232,1.342311,0.402284,0.204764,-0.557712,Negative
-4.911864,-2.148795,-1.422654,-0.081542,2.685909,-4.518775,-1.318972,1.501189,0.423215,0.715881,0.771843,0.77407,Negative
-5.06025,2.338859,-2.052202,2.772754,-3.227323,-1.918935,1.284174,1.195189,-1.103077,-1.708471,0.873362,-0.339775,Positive
-3.800294,-2.454751,-0.077686,0.233914,0.673279,-4.112009,2.023217,1.229235,-1.432714,0.593752,-0.581092,-0.042506,Negative
-4.257995,-8.638871,-1.21838,-2.061572,-1.66365,-0.431758,2.236897,1.166503,-1.711466,-1.90251,1.872333,-0.111374,Negative
0.617736,1.444029,1.037846,1.635817,0.045192,0.106392,-1.204324,-0.730796,-0.387501,-0.219102,1.865482,0.39336,Negative
6.231219,-9.349367,-1.025623,-4.579893,-0.025085,6.467244,1.150035,-0.936319,0.684915,-0.737103,-0.668862,-0.322126,Positive
1.018181,3.871728,1.501744,0.449634,-3.206765,-2.958405,2.184619,3.540241,-0.271711,-2.149141,2.401798,0.505491,Negative
-4.784858,4.419225,-1.527358,-0.996155,1.18158,0.055485,2.444096,-0.192694,-0.854442,2.779511,0.188411,-0.376571,Positive
2.841824,-3.716569,1.010342,0.889237,4.146828,0.353468,-0.549307,1.780703,2.022018,0.612213,0.82121,-1.271562,Positive
5.289203,4.588304,1.316843,-3.160599,-1.839133,0.182705,-3.365965,-0.973858,1.210322,0.517717,-0.625086,-0.012532,Negative
-0.626049,-4.741372,-0.04897,-4.62384,-0.957354,-0.158975,0.203042,-1.858293,-2.336769,-1.812761,1.158185,0.214423,Positive
1.949042,-0.344963,-3.321482,0.864228,-0.384089,1.735978,-2.333055,0.333329,-0.479592,0.05447,0.66768,-0.549505,Positive
2.424255,1.580518,-2.362708,1.032913,0.159758,-0.651865,-1.879017,0.228867,1.122606,0.628824,1.215854,-0.203068,Negative
0.305568,0.88591,-0.391121,2.034634,-0.846172,1.201538,1.466092,1.536691,1.402229,-0.123112,1.924038,-0.590347,Negative
-3.174541,-0.537171,0.097032,3.033304,2.972977,-2.871127,-0.191853,1.06248,0.781162,-0.590257,-0.649803,0.132873,Negative
-5.330527,-0.426643,-1.654915,0.767035,-1.420026,0.730402,-1.246205,-0.23961,-0.089749,0.186101,-0.694425,-0.593976,Negative
5.42936,-3.177111,-0.209388,-0.064545,0.93947,0.974226,-2.866318,-0.093583,0.096578,0.809313,2.242715,-0.369587,Negative
1.633634,-1.385856,-0.192506,4.258254,3.151277,3.949918,0.454647,0.663545,0.115123,-0.195313,-0.682621,-1.523744,Negative
3.132269,0.626089,-1.077363,0.842307,-2.631061,1.430082,3.932375,1.383758,0.14508,1.770111,0.624879,0.353821,Negative
-0.772891,-1.365741,-1.126405,1.133059,1.816204,-2.984747,-2.611613,-1.223515,0.062301,1.040983,1.10849,0.448824,Negative
-6.153309,-1.57317,-1.027281,-4.712916,3.116295,3.623352,2.756331,2.331718,0.59284,0.825827,-0.377551,0.672961,Negative
-3.84254,-5.217553,-1.549406,0.020997,2.22967,-1.190686,-0.799207,1.48938,-0.37082,-0.900429,-0.253995,-0.309647,Positive
-3.066647,1.534255,0.727654,4.105569,0.554268,0.943951,0.040288,-1.956405,-1.31598,-0.4498,-0.996235,0.073394,Negative
4.544445,-1.611922,-2.550461,-1.112523,-2.092022,0.316093,-0.407198,-0.770682,0.417082,1.946296,-0.249899,-0.166454,Negative
1.013723,1.870169,-0.277997,-1.237997,1.71011,-1.483996,0.330341,0.124881,-0.383543,3.443966,0.184259,-0.83,Positive
4.938137,0.052369,-3.455989,-0.04515,1.068312,-3.171871,-1.490872,-1.58205,-1.309178,0.138836,-1.055833,1.742744,Positive
-3.894943,7.360645,-2.239137,-1.071177,0.546146,0.374419,-1.590222,-1.554058,0.233535,-0.556565,-1.595902,0.984648,Negative
0.751309,-3.216582,-0.025357,2.463664,1.360481,1.903588,0.986453,-1.070467,0.398125,-0.843667,0.69875,0.083746,Negative
1.823354,5.597304,3.017235,-7.315989,1.573616,1.434735,1.089585,-2.254608,1.814123,0.811344,-0.190419,-0.076456,Positive
2.070512,6.807502,0.955081,-5.0993,0.472288,1.354749,0.608469,-1.691104,2.976208,-0.371708,0.358074,0.756609,Positive
-0.489071,-1.799051,-3.31403,-3.883975,4.634234,-2.990936,-1.598292,-0.931053,1.048458,-0.196969,1.048478,0.551725,Negative
5.603922,-2.530722,-0.747648,-1.00818,1.96035,-4.248663,0.685641,-2.31253,0.449596,-1.075302,0.619183,1.859721,Positive
5.458266,2.136384,-0.77665,3.018016,2.673352,-1.099421,0.20144,-1.621081,0.616131,-1.590905,0.142981,0.066322,Positive
-3.241775,-0.519226,-4.582187,0.475108,-0.978466,-1.13215,-0.335233,0.07235,1.189241,-0.415735,-1.575543,-1.023713,Negative
5.115062,7.162188,1.687072,4.291813,0.572199,1.319492,-0.54335,-0.691869,-1.775,2.627813,0.076993,-0.251212,Negative
3.046414,9.988444,-3.574056,5.779156,-3.92622,4.011913,-0.486341,1.127604,0.172447,0.713229,-0.170771,1.842383,Positive
10.372875,-4.569093,6.846803,1.965856,5.616267,0.690905,-1.428443,1.69662,-0.647638,-0.940485,0.116026,-0.134101,Negative
-1.925578,4.357547,-3.399298,1.725987,-1.610882,-5.035714,1.701631,0.175741,-0.257924,-2.428361,-0.457963,0.823774,Negative
0.632211,0.777556,-4.416986,-1.881382,-1.240656,3.502665,-0.605646,-0.103544,-2.289559,0.831598,0.229093,0.525388,Negative
1.698497,5.372209,0.343963,2.030658,1.064373,0.528535,3.287524,-1.554853,-2.327628,3.300993,-0.374471,-0.893692,Negative
2.483799,6.810229,4.570559,-8.556864,0.607935,2.698768,0.891815,-1.395688,3.4244,-0.453206,0.562144,0.305891,Negative
-3.8582,-3.767344,-2.101493,-3.397094,0.81234,-2.457477,-1.606726,-0.975847,0.477263,2.358198,0.713469,1.037789,Positive
4.37539,0.701623,-0.254156,1.251951,-1.90018,0.240018,-0.636228,-0.440887,0.325436,0.844379,-0.52611,-0.417215,Positive
-1.522552,-2.475423,4.194509,0.271628,-1.798954,-5.26402,4.011951,-0.556648,-3.213741,-1.909009,1.50114,-0.327952,Positive
-0.988632,3.233236,0.146046,2.657448,1.372537,-0.268624,1.281334,-0.310133,-0.180837,-1.459471,-0.312634,-1.152431,Positive
-0.643566,4.988845,2.726812,0.070047,-0.09083,1.089524,-0.862656,0.417311,-1.684523,-1.134442,0.497956,0.11276,Negative
6.364927,-1.037222,-0.703279,-0.863557,-0.988221,-0.379354,-1.09192,1.733418,1.266126,-0.229767,0.331259,-0.931936,Negative
-4.799553,3.662533,2.389969,-1.20562,-0.068782,0.276718,-0.87194,-0.065654,0.239297,0.023721,0.719365,0.174156,Positive
3.837404,-3.873281,1.51495,2.858284,2.017538,3.014114,-1.721767,0.770877,-0.572369,-0.559531,0.057101,-1.192054,Negative
-13.834592,-0.383119,-2.896184,4.950571,3.635823,2.532542,4.753707,2.890998,1.436863,3.112788,-0.301712,0.749253,Negative
-3.453464,5.168252,8.094922,-1.401771,-2.204826,0.325829,4.175,-2.624984,-2.523794,-0.333046,2.805873,-2.210029,Negative
1.405023,-0.7564,1.219513,-1.769905,1.817748,-1.486494,0.166286,-0.006355,1.304787,-0.340494,1.549885,-0.287906,Negative
0.982987,2.22208,3.998726,5.883799,-0.66449,-0.132887,-0.570315,0.395328,0.667816,1.003655,-0.007998,-3.454676,Negative
-4.304313,-1.485287,1.442963,2.36739,-3.16059,-2.589365,-1.066303,1.613891,1.438613,-0.457021,-0.567943,-0.193583,Positive
-9.178715,-4.205536,7.359686,-0.236691,-1.597571,0.665887,-1.023709,0.02462,-0.478842,0.671004,-0.040052,1.040735,Negative
-3.242056,-2.096923,0.382529,3.399257,1.205453,3.082074,0.199245,0.970192,1.181303,0.493176,0.858641,0.160886,Negative
2.205614,0.289235,-0.92662,1.686324,-1.053949,-1.000379,-0.628599,1.63336,1.547715,-0.835168,-1.21508,-0.998733,Negative
-0.467497,1.541359,-1.646799,-0.917402,4.348322,-1.780988,0.017826,1.543719,0.083479,0.195038,-0.524456,-1.053696,Positive
3.475585,-2.536497,-2.624659,-0.735598,-0.581111,1.495914,-2.084433,0.654455,-0.486747,0.10763,2.015656,-0.009585,Negative
-5.108008,7.908521,-3.269797,1.258857,0.591209,1.055887,-1.353959,0.048162,-0.403988,-0.599481,-0.639136,0.833164,Negative
1.341614,0.082198,0.412857,2.848081,-1.300661,-1.880594,-3.374671,-0.600491,0.251559,-0.458504,0.166906,-0.544548,Positive
2.626435,-5.167788,-2.20984,-0.378781,0.706948,2.32055,0.094194,-0.549961,0.347219,-1.707378,-0.626868,0.035521,Positive
-2.642017,1.554735,-0.614812,-1.510394,-1.74611,-4.234409,-0.503581,-0.159414,0.10975,1.820029,-1.901956,-0.885519,Negative
-2.525466,-2.559308,2.770201,0.23695,1.172643,-3.646991,0.047829,-1.282244,-1.550413,0.212351,2.237184,1.254569,Negative
0.914883,-3.507242,-0.572044,1.206835,3.872087,1.328726,-0.767991,0.75546,1.170825,-1.340198,-0.074451,-1.02962,Positive
-3.212557,-3.848597,-1.154534,-0.61942,-0.196137,-1.158021,0.981814,2.27434,-0.196848,-0.733407,1.274935,0.028623,Positive
-6.459832,2.483278,2.873551,-0.079124,-3.859593,-2.179611,0.931533,-0.987815,0.434859,-1.397199,1.383972,-0.026126,Negative
-2.600258,-2.050687,-3.820914,-2.145892,0.480729,-5.56711,-0.424023,-1.105475,-1.364728,0.720048,0.022793,-0.49024,Negative
4.941468,0.211136,2.114899,4.573869,5.969282,-2.012551,0.115929,-1.103919,-0.429153,0.566121,-1.658509,-1.374034,Negative
7.233886,0.819401,5.58015,0.958015,4.900517,0.116451,-3.019432,-1.217688,0.464855,0.226804,1.514197,0.207879,Negative
0.349462,6.044554,0.036897,4.673303,1.460612,0.417121,-1.518532,0.459503,-0.563229,-0.70835,-0.239063,1.579802,Positive
-1.245253,-2.524994,-0.422949,2.98302,3.490171,2.559161,1.48093,1.409862,0.720369,1.249765,0.629546,0.097094,Positive
3.719532,-0.753026,-0.896518,1.537537,1.250846,0.387255,0.282158,-0.221528,-2.278514,-0.848372,1.497861,-0.919478,Positive
2.607955,5.885375,3.251573,-7.398913,1.201254,1.695358,1.06846,-1.213443,3.792886,-0.818768,0.621909,0.375732,Positive
0.997735,4.483311,-0.279207,2.337057,-0.959076,0.097551,-0.770991,-0.825694,-0.570194,-0.628537,-0.006083,-0.925831,Negative
6.213114,4.057557,3.225819,-0.031021,1.423787,-1.880291,-0.157579,0.186952,-1.687146,-0.369123,-1.989061,-1.880409,Negative
3.818991,-2.233438,-1.964282,-1.381881,-0.762868,0.988418,1.152006,0.433882,-1.256429,1.722666,0.035527,-2.118636,Positive
-0.264125,4.890087,2.416192,4.736198,-0.16112,2.712283,0.30516,1.87953,1.153346,0.98133,1.066357,0.167243,Positive
0.688044,-4.298473,-0.966699,-0.51764,0.005672,-1.321267,-2.14741,-0.852166,-0.272613,1.28136,1.518696,0.698442,Negative
-4.885405,7.023795,-3.320359,2.691473,0.272171,1.741627,1.670475,2.065901,-0.755969,0.651652,1.670175,1.904332,Positive
-3.581721,-3.119853,1.412195,0.754615,0.32922,1.235973,-0.219449,-0.921674,0.861976,-0.416386,-0.599725,0.272371,Negative
3.333266,-5.69142,1.013682,-1.30273,-2.658129,-0.216849,-1.648517,0.612309,0.926569,-0.313189,0.386986,-0.769007,Positive
-5.334427,1.714076,4.036393,-2.830037,-1.065597,2.53934,1.221107,0.335854,-2.184524,-1.438926,0.943902,0.490576,Positive
1.761838,-6.990993,-0.495386,-0.653032,0.56876,1.762299,2.259645,0.790745,-0.881256,0.527926,-0.894625,0.505503,Negative
-1.438626,-1.536341,-2.246721,0.158511,2.335757,-4.989096,-1.125405,-0.571518,0.302375,-1.340661,-1.805036,0.312029,Negative
-2.61933,1.567265,-3.492285,-0.338844,0.320917,0.854588,-2.662629,-0.187081,-1.241814,-0.234677,0.81754,0.520473,Negative
3.552482,9.717543,-3.941333,5.690494,-3.640949,2.718898,-0.199423,0.506286,-0.227087,0.407452,-1.054211,2.620722,Positive
-1.94132,-4.239965,-0.441247,-1.121637,-0.134274,2.020466,-2.193835,-0.023724,-0.76284,-0.995736,0.00771,-1.19682,Negative
-3.304164,-0.182733,-3.519387,1.217443,1.11235,1.863467,1.104317,2.25182,0.41852,1.77058,1.263462,0.865674,Negative
0.873725,1.287175,-0.321629,-8.661074,-0.633328,2.45306,0.652165,0.924812,-0.208571,-1.815834,1.229174,-0.121974,Negative
-0.32269,-5.648426,6.59505,0.547575,-2.525673,2.369024,0.733959,-0.161804,-0.578336,-0.602716,-2.60187,1.946375,Negative
6.862892,7.525997,-1.346247,2.80136,-5.130969,-0.63445,-1.830342,2.526172,1.46471,-0.059234,0.701555,-0.925148,Negative
2.661269,1.889061,-1.835617,2.535574,0.762636,1.881525,-0.937751,-1.297213,1.303787,1.015881,1.461835,0.315971,Negative
13.295576,-7.942838,7.08368,3.394192,5.373624,-1.921123,-0.612956,2.434106,-3.096466,-0.959083,-1.268941,2.16559,Positive
4.428792,3.088077,0.707562,-4.009215,-3.326213,-0.227634,3.46852,-1.482502,-1.293778,1.145198,1.558929,-0.840375,Negative
-6.999919,0.233967,7.000922,0.260994,-2.569594,0.247358,0.180328,-1.617083,1.296742,-0.951301,0.187324,-0.473438,Negative
-13.712691,1.288029,7.846235,-2.301433,-3.850869,1.918661,-1.556401,-0.170482,0.303739,0.015295,-0.663736,-0.211962,Negative
-5.887164,0.932184,-3.600588,-0.92132,4.703104,-0.822519,0.004103,0.871511,0.317746,1.388917,0.200132,-0.179158,Negative
-0.499674,3.171581,-1.628281,0.402414,0.813272,-0.845281,2.287392,0.526545,-1.270384,0.255519,0.1798,0.334221,Negative
1.94824,-2.991887,1.877429,1.961767,-0.676465,-2.728156,1.84149,-0.300746,-1.74398,-2.188937,1.95777,0.521644,Positive
2.352779,1.383737,-2.667474,1.907322,0.29399,1.435294,-0.557367,0.190648,0.005501,0.746914,1.071965,1.38002,Positive
-3.400884,1.635007,-1.104081,1.373572,0.117479,-1.732373,-1.550658,-0.874552,-1.552228,-0.211446,-2.956978,-2.468402,Negative
-3.999397,0.498092,-1.777583,-0.684185,1.062107,0.22169,1.065033,2.423042,1.01461,1.724192,1.257551,0.178055,Negative
-0.247452,-0.380942,3.542209,2.852549,-1.883882,-0.968419,2.194188,0.022984,-1.939115,-2.878776,0.966051,0.290606,Negative
0.365933,-0.068429,-3.940616,-1.512276,-3.82268,-1.79071,0.064698,0.688301,-0.665917,0.363045,-1.585076,-1.125574,Negative
8.347246,-3.285161,0.497778,2.123425,1.058963,4.558941,-1.024614,-1.917424,-0.800458,0.706249,-0.495305,-1.169373,Negative
0.42494,4.044462,-1.020291,-4.602523,-0.777437,0.751069,-1.731035,-1.585893,-1.552762,2.365313,0.802343,1.32595,Positive
